index;parcel_id;product_type;date;max_value;min_value;mean_value;std_value;count_value;sum_value;source;doy
100;135939;vitality;2018-05-19;0.225095316768;0.0982797294855;0.127459693636;0.0195614174935;291;37.0907708481;sentinel2;139
101;135939;vitality;2018-05-14;0.237255096436;0.0780251249671;0.147992191613;0.0425549034824;75;11.099414371;landsat8;134
102;135939;vitality;2018-05-14;0.231568291783;0.0556598939002;0.0976957954415;0.0242838774839;291;28.4294764735;sentinel2;134
103;135939;vitality;2018-05-11;0.198540270329;0.0612033121288;0.0850563759938;0.0145081979789;291;24.7514054142;sentinel2;131
104;135939;vitality;2018-05-09;0.232016921043;0.0907257646322;0.106493996898;0.0184522604187;291;30.9897530973;sentinel2;129
105;135939;vitality;2018-05-04;0.0879086479545;0.009596507065;0.0234528816052;0.00991264976428;291;6.82478854712;sentinel2;124
106;135939;vitality;2018-05-01;0.14707697928;0.0179473925382;0.0394061944764;0.0126738628689;291;11.4672025926;sentinel2;121
107;135939;vitality;2018-04-28;0.12823562324;0.0230372790247;0.0799418825408;0.0320033415566;75;5.99564119056;landsat8;118
108;135939;vitality;2018-04-24;0.169292613864;-0.000876851263456;0.0201629536866;0.0198789049271;291;5.86741952281;sentinel2;114
109;135939;vitality;2018-04-21;0.0886951982975;-0.00485527003184;0.01060780941;0.0120968155369;291;3.0868725383;sentinel2;111
110;135939;vitality;2018-04-19;0.107299089432;0.0214116815478;0.0658216722806;0.0243526710372;75;4.93662542105;landsat8;109
111;135939;vitality;2018-04-19;0.283701330423;-0.0115870917216;0.0589172279951;0.0629133413011;291;17.1449133466;sentinel2;109
112;135939;vitality;2018-04-14;0.114187076688;-0.0118098519742;0.0105492624007;0.0207340932089;291;3.06983535861;sentinel2;104
113;135939;vitality;2018-04-12;0.084002263844;0.00905010662973;0.0435594747836;0.0234899680811;75;3.26696060877;landsat8;102
114;135939;vitality;2018-04-09;0.279440015554;-0.00769162736833;0.0434281640903;0.0512546594065;291;12.6375957503;sentinel2;99
115;135939;vitality;2018-04-04;0.129842281342;-0.0134595558047;0.0108851381524;0.0216485072183;291;3.16757520236;sentinel2;94
116;135939;vitality;2018-04-03;0.112720958889;0.014532379806;0.0609428575883;0.0310073457876;75;4.57071431912;landsat8;93
117;135939;vitality;2018-04-01;0.165296509862;-0.018872577697;0.00571348860805;0.019935559341;291;1.66262518494;sentinel2;91
118;135939;vitality;2018-03-30;0.442041426897;0.16990159452;0.254805549979;0.073288225699;291;74.148415044;sentinel2;89
119;135939;vitality;2018-03-27;0.215660244226;0.0990190580487;0.135044537485;0.0344640647681;75;10.1283403113;landsat8;86
120;135939;vitality;2018-03-20;0.425732374191;0.181878581643;0.256234807708;0.0685996177876;291;74.564329043;sentinel2;79
121;135939;vitality;2018-03-15;0.410939216614;0.151706933975;0.218379395831;0.0733482173136;291;63.548404187;sentinel2;74
122;135939;vitality;2018-03-12;0.294718801975;0.0983370319009;0.150399453759;0.0376575293519;291;43.7662410438;sentinel2;71
123;135939;vitality;2018-03-11;0.303326934576;0.203994765878;0.24815269351;0.0277728112576;75;18.6114520133;landsat8;70
124;135939;vitality;2018-03-10;0.428732722998;0.115107700229;0.217866520881;0.0834219847913;291;63.3991575763;sentinel2;69
125;135939;vitality;2018-03-07;0.345564991236;0.109832279384;0.177426923694;0.0529421455256;291;51.6312347949;sentinel2;66
126;135939;vitality;2018-03-05;0.206618055701;0.0771305337548;0.107168562966;0.0310479923125;291;31.1860518232;sentinel2;64
127;135939;vitality;2018-02-28;0.400837957859;0.120746321976;0.208153779564;0.0739885541669;291;60.5727498531;sentinel2;59
128;135939;vitality;2018-02-14;0.306323707104;0.168295249343;0.228824834228;0.0347469201288;75;17.1618625671;landsat8;45
129;135939;vitality;2018-02-08;0.347850263119;0.0773127526045;0.148568586718;0.0730011155685;291;43.233458735;sentinel2;39
130;135939;vitality;2018-02-05;0.244405984879;0.0631453096867;0.112213381557;0.0382984424072;291;32.6540940329;sentinel2;36
131;135939;vitality;2018-01-31;0.239679038525;0.0539740808308;0.103152895609;0.0383447063727;291;30.0174926221;sentinel2;31
132;135939;vitality;2018-01-29;0.282357037067;0.124983295798;0.198225749334;0.0409718217167;75;14.8669312;landsat8;29
133;135939;vitality;2018-01-29;0.311175316572;0.104395858943;0.148011272639;0.0530753839626;291;43.0712803379;sentinel2;29
134;135939;vitality;2018-01-26;0.234179764986;0.0712060630322;0.110707006555;0.0290028680177;291;32.2157389075;sentinel2;26
135;135939;vitality;2018-01-19;0.296490520239;0.0691908374429;0.120768282294;0.0568713229993;291;35.1435701475;sentinel2;19
136;135939;vitality;2018-01-16;0.0227389913052;-0.107452750206;-0.0627252362553;0.0224636025998;291;-18.2530437503;sentinel2;16
137;135939;vitality;2018-01-06;0.255329161882;0.141161650419;0.193856371045;0.0284924924366;75;14.5392278284;landsat8;6
138;135939;vitality;2018-01-06;0.16573522985;0.0221595708281;0.0823960775746;0.0269626178337;291;23.9772585742;sentinel2;6
139;135939;vitality;2018-01-04;0.151145815849;-0.000512820493896;0.0455528495622;0.0323639569072;291;13.2558792226;sentinel2;4
